,Type,File ID,Start Time,Duration,SType,STypeNew
1897,Elan,alma-a1-nsb,8507.44,0.64,MUJ,FEM
1898,Elan,alma-a1-nsb,8508.08,0.95,MUJ,FEM
1899,Elan,alma-a1-nsb,8509.03,0.72,MUJ,FEM
1900,Elan,alma-a1-nsb,8510.02,11.61,MUJ,FEM
1901,Elan,alma-a1-nsb,8522.18,1.26,MUJ,FEM
1902,Elan,alma-a1-nsb,8523.44,0.3,MUJ,FEM
1903,Elan,alma-a1-nsb,8523.75,1.26,MUJ,FEM
1904,Elan,alma-a1-nsb,8525.44,0.47,MUJ,FEM
1905,Elan,alma-a1-nsb,8526.95,4.06,MUJ,FEM
1906,Elan,alma-a1-nsb,8533.69,0.58,MUJ,FEM
1907,Elan,alma-a1-nsb,8535.21,0.61,MUJ,FEM
1908,Elan,alma-a1-nsb,8537.42,2.28,MUJ,FEM
1909,Elan,alma-a1-nsb,8541.09,1.36,MUJ,FEM
1910,Elan,alma-a1-nsb,8542.45,3.97,MUJ,FEM
1911,Elan,alma-a1-nsb,8551.24,0.43,MUJ,FEM
1912,Elan,alma-a1-nsb,8551.67,4.07,MUJ,FEM
1913,Elan,alma-a1-nsb,8555.74,6.18,MUJ,FEM
1914,Elan,alma-a1-nsb,8562.82,0.6,MUJ,FEM
1915,Elan,alma-a1-nsb,8563.85,2.46,MUJ,FEM
1916,Elan,alma-a1-nsb,8566.31,1.95,MUJ,FEM
1917,Elan,alma-a1-nsb,8568.26,1.76,MUJ,FEM
1918,Elan,alma-a1-nsb,8570.34,0.39,MUJ,FEM
1919,Elan,alma-a1-nsb,8571.0,2.76,MUJ,FEM
1920,Elan,alma-a1-nsb,8574.05,6.81,MUJ,FEM
1921,Elan,alma-a1-nsb,8581.4,1.18,MUJ,FEM
1922,Elan,alma-a1-nsb,8582.66,0.94,MUJ,FEM
1923,Elan,alma-a1-nsb,8583.74,0.82,MUJ,FEM
1924,Elan,alma-a1-nsb,8585.23,0.5,MUJ,FEM
1925,Elan,alma-a1-nsb,8585.73,0.35,MUJ,FEM
1926,Elan,alma-a1-nsb,8586.08,0.44,MUJ,FEM
1927,Elan,alma-a1-nsb,8587.17,0.94,MUJ,FEM
1928,Elan,alma-a1-nsb,8588.11,1.29,MUJ,FEM
1929,Elan,alma-a1-nsb,8590.61,2.14,MUJ,FEM
1930,Elan,alma-a1-nsb,8593.53,1.98,MUJ,FEM
1931,Elan,alma-a1-nsb,8595.51,0.91,MUJ,FEM
1932,Elan,alma-a1-nsb,8601.02,0.92,MUJ,FEM
1933,Elan,alma-a1-nsb,8601.94,2.33,MUJ,FEM
1934,Elan,alma-a1-nsb,8604.42,0.94,MUJ,FEM
1935,Elan,alma-a1-nsb,8605.35,3.72,MUJ,FEM
1936,Elan,alma-a1-nsb,8611.5,1.27,MUJ,FEM
1937,Elan,alma-a1-nsb,8613.03,0.71,MUJ,FEM
1938,Elan,alma-a1-nsb,8616.94,0.8,MUJ,FEM
1939,Elan,alma-a1-nsb,8617.74,4.83,MUJ,FEM
1940,Elan,alma-a1-nsb,8624.92,1.26,MUJ,FEM
1941,Elan,alma-a1-nsb,8626.97,6.44,MUJ,FEM
1942,Elan,alma-a1-nsb,8634.0,1.39,MUJ,FEM
1943,Elan,alma-a1-nsb,8638.34,0.45,MUJ,FEM
1944,Elan,alma-a1-nsb,8639.15,1.5,MUJ,FEM
1945,Elan,alma-a1-nsb,8642.16,2.2,MUJ,FEM
1946,Elan,alma-a1-nsb,8645.02,1.65,MUJ,FEM
1947,Elan,alma-a1-nsb,8651.22,0.58,MUJ,FEM
1948,Elan,alma-a1-nsb,8651.8,1.81,MUJ,FEM
1949,Elan,alma-a1-nsb,8656.18,0.59,MUJ,FEM
1950,Elan,alma-a1-nsb,8661.15,0.74,MUJ,FEM
1951,Elan,alma-a1-nsb,8662.7,0.64,MUJ,FEM
1952,Elan,alma-a1-nsb,8663.33,0.76,MUJ,FEM
1953,Elan,alma-a1-nsb,8666.17,2.04,MUJ,FEM
1954,Elan,alma-a1-nsb,8668.21,1.18,MUJ,FEM
1955,Elan,alma-a1-nsb,8669.39,1.14,MUJ,FEM
1956,Elan,alma-a1-nsb,8670.92,1.62,MUJ,FEM
1957,Elan,alma-a1-nsb,8672.53,0.53,MUJ,FEM
1958,Elan,alma-a1-nsb,8673.23,0.42,MUJ,FEM
1959,Elan,alma-a1-nsb,10758.67,2.31,NIN,OCH
1960,Elan,alma-a1-nsb,10765.09,0.84,NIN,OCH
1961,Elan,alma-a1-nsb,10772.93,0.48,NIN,OCH
1962,Elan,alma-a1-nsb,10777.08,0.71,NIN,OCH
1963,Elan,alma-a1-nsb,10787.1,1.14,NIN,OCH
1964,Elan,alma-a1-nsb,10790.12,0.47,NIN,OCH
1965,Elan,alma-a1-nsb,10792.87,2.51,NIN,OCH
1966,Elan,alma-a1-nsb,10797.13,0.78,NIN,OCH
1417,Diarization,alma-a1-nsb.mp3.diarization,3600.995,1.666,SPEECH,SPEECH
1418,Diarization,alma-a1-nsb.mp3.diarization,3601.056,1.458,KCHI,KCHI
1419,Diarization,alma-a1-nsb.mp3.diarization,3602.031,0.417,CHI,CHI
1420,Diarization,alma-a1-nsb.mp3.diarization,3602.799,3.211,SPEECH,SPEECH
1421,Diarization,alma-a1-nsb.mp3.diarization,3602.868,2.624,FEM,FEM
1422,Diarization,alma-a1-nsb.mp3.diarization,3607.284,2.015,SPEECH,SPEECH
1423,Diarization,alma-a1-nsb.mp3.diarization,3607.325,1.937,FEM,FEM
1424,Diarization,alma-a1-nsb.mp3.diarization,3611.491,1.502,FEM,FEM
1425,Diarization,alma-a1-nsb.mp3.diarization,3611.491,1.669,SPEECH,SPEECH
1426,Diarization,alma-a1-nsb.mp3.diarization,3614.401,1.193,SPEECH,SPEECH
1427,Diarization,alma-a1-nsb.mp3.diarization,3614.473,1.038,KCHI,KCHI
1428,Diarization,alma-a1-nsb.mp3.diarization,3622.632,2.531,SPEECH,SPEECH
1429,Diarization,alma-a1-nsb.mp3.diarization,3623.258,1.789,FEM,FEM
1430,Diarization,alma-a1-nsb.mp3.diarization,3625.283,0.105,SPEECH,SPEECH
1431,Diarization,alma-a1-nsb.mp3.diarization,3628.51,0.667,SPEECH,SPEECH
1432,Diarization,alma-a1-nsb.mp3.diarization,3629.492,1.299,FEM,FEM
1433,Diarization,alma-a1-nsb.mp3.diarization,3629.492,2.923,SPEECH,SPEECH
1434,Diarization,alma-a1-nsb.mp3.diarization,3630.896,1.517,CHI,CHI
1435,Diarization,alma-a1-nsb.mp3.diarization,3633.684,4.56,FEM,FEM
1436,Diarization,alma-a1-nsb.mp3.diarization,3633.707,4.784,SPEECH,SPEECH
1437,Diarization,alma-a1-nsb.mp3.diarization,3638.972,0.567,SPEECH,SPEECH
1438,Diarization,alma-a1-nsb.mp3.diarization,3639.128,0.194,CHI,CHI
1439,Diarization,alma-a1-nsb.mp3.diarization,3640.078,2.914,SPEECH,SPEECH
1440,Diarization,alma-a1-nsb.mp3.diarization,3640.44,0.744,CHI,CHI
1441,Diarization,alma-a1-nsb.mp3.diarization,3654.82,2.172,SPEECH,SPEECH
1442,Diarization,alma-a1-nsb.mp3.diarization,3654.835,1.676,FEM,FEM
1443,Diarization,alma-a1-nsb.mp3.diarization,3665.01,14.199,SPEECH,SPEECH
1444,Diarization,alma-a1-nsb.mp3.diarization,3665.01,4.818,FEM,FEM
1445,Diarization,alma-a1-nsb.mp3.diarization,3669.992,4.97,KCHI,KCHI
1446,Diarization,alma-a1-nsb.mp3.diarization,3673.142,0.673,FEM,FEM
1447,Diarization,alma-a1-nsb.mp3.diarization,3674.82,4.234,FEM,FEM
1448,Diarization,alma-a1-nsb.mp3.diarization,3680.051,7.923,SPEECH,SPEECH
1449,Diarization,alma-a1-nsb.mp3.diarization,3680.26,1.731,FEM,FEM
1450,Diarization,alma-a1-nsb.mp3.diarization,3681.323,2.16,KCHI,KCHI
1451,Diarization,alma-a1-nsb.mp3.diarization,3683.51,3.981,FEM,FEM
1452,Diarization,alma-a1-nsb.mp3.diarization,3686.556,0.127,MAL,MAL
1453,Diarization,alma-a1-nsb.mp3.diarization,3688.936,3.056,KCHI,KCHI
1454,Diarization,alma-a1-nsb.mp3.diarization,3688.941,6.671,SPEECH,SPEECH
1455,Diarization,alma-a1-nsb.mp3.diarization,3691.769,3.741,FEM,FEM
1456,Diarization,alma-a1-nsb.mp3.diarization,3696.302,18.51,SPEECH,SPEECH
1457,Diarization,alma-a1-nsb.mp3.diarization,3696.33,1.131,KCHI,KCHI
1458,Diarization,alma-a1-nsb.mp3.diarization,3697.161,2.103,FEM,FEM
1459,Diarization,alma-a1-nsb.mp3.diarization,3699.385,2.221,KCHI,KCHI
1460,Diarization,alma-a1-nsb.mp3.diarization,3701.012,3.981,FEM,FEM
1461,Diarization,alma-a1-nsb.mp3.diarization,3703.647,0.363,KCHI,KCHI
1462,Diarization,alma-a1-nsb.mp3.diarization,3705.011,1.544,KCHI,KCHI
1463,Diarization,alma-a1-nsb.mp3.diarization,3706.428,1.564,FEM,FEM
1464,Diarization,alma-a1-nsb.mp3.diarization,3707.512,1.499,KCHI,KCHI
1465,Diarization,alma-a1-nsb.mp3.diarization,3708.511,5.768,FEM,FEM
1466,Diarization,alma-a1-nsb.mp3.diarization,3715.225,1.055,SPEECH,SPEECH
1467,Diarization,alma-a1-nsb.mp3.diarization,3716.493,10.095,SPEECH,SPEECH
1468,Diarization,alma-a1-nsb.mp3.diarization,3716.655,5.356,FEM,FEM
1469,Diarization,alma-a1-nsb.mp3.diarization,3718.011,0.807,CHI,CHI
1470,Diarization,alma-a1-nsb.mp3.diarization,3719.096,0.159,CHI,CHI
1471,Diarization,alma-a1-nsb.mp3.diarization,3720.992,0.488,MAL,MAL
1472,Diarization,alma-a1-nsb.mp3.diarization,3721.665,0.186,MAL,MAL
1473,Diarization,alma-a1-nsb.mp3.diarization,3723.197,3.394,FEM,FEM
1474,Diarization,alma-a1-nsb.mp3.diarization,3726.832,0.179,FEM,FEM
1475,Diarization,alma-a1-nsb.mp3.diarization,3730.492,2.499,FEM,FEM
1476,Diarization,alma-a1-nsb.mp3.diarization,3730.492,2.499,SPEECH,SPEECH
1477,Diarization,alma-a1-nsb.mp3.diarization,3733.511,0.154,SPEECH,SPEECH
1478,Diarization,alma-a1-nsb.mp3.diarization,3733.563,1.439,FEM,FEM
1479,Diarization,alma-a1-nsb.mp3.diarization,3733.813,1.198,SPEECH,SPEECH
1480,Diarization,alma-a1-nsb.mp3.diarization,3739.622,0.39,SPEECH,SPEECH
1481,Diarization,alma-a1-nsb.mp3.diarization,3744.706,0.805,SPEECH,SPEECH
1482,Diarization,alma-a1-nsb.mp3.diarization,3744.723,0.788,KCHI,KCHI
1483,Diarization,alma-a1-nsb.mp3.diarization,3746.073,0.3,SPEECH,SPEECH
1484,Diarization,alma-a1-nsb.mp3.diarization,3750.011,1.406,FEM,FEM
1485,Diarization,alma-a1-nsb.mp3.diarization,3750.065,1.426,SPEECH,SPEECH
1486,Diarization,alma-a1-nsb.mp3.diarization,3773.805,1.115,MAL,MAL
1487,Diarization,alma-a1-nsb.mp3.diarization,3773.817,1.115,SPEECH,SPEECH
1488,Diarization,alma-a1-nsb.mp3.diarization,3790.874,0.402,FEM,FEM
1489,Diarization,alma-a1-nsb.mp3.diarization,3790.881,0.368,SPEECH,SPEECH
1490,Diarization,alma-a1-nsb.mp3.diarization,3795.01,1.981,FEM,FEM
1491,Diarization,alma-a1-nsb.mp3.diarization,3795.01,1.981,SPEECH,SPEECH
1492,Diarization,alma-a1-nsb.mp3.diarization,3801.811,10.147,SPEECH,SPEECH
1493,Diarization,alma-a1-nsb.mp3.diarization,3802.493,3.999,KCHI,KCHI
1494,Diarization,alma-a1-nsb.mp3.diarization,3805.993,1.018,FEM,FEM
1495,Diarization,alma-a1-nsb.mp3.diarization,3807.354,1.657,KCHI,KCHI
1496,Diarization,alma-a1-nsb.mp3.diarization,3808.011,0.499,CHI,CHI
1497,Diarization,alma-a1-nsb.mp3.diarization,3808.991,0.155,FEM,FEM
1498,Diarization,alma-a1-nsb.mp3.diarization,3809.492,1.718,FEM,FEM
1499,Diarization,alma-a1-nsb.mp3.diarization,3811.463,0.179,FEM,FEM
1500,Diarization,alma-a1-nsb.mp3.diarization,3812.128,1.905,SPEECH,SPEECH
1501,Diarization,alma-a1-nsb.mp3.diarization,3812.343,1.669,FEM,FEM
1502,Diarization,alma-a1-nsb.mp3.diarization,3815.907,1.588,SPEECH,SPEECH
1503,Diarization,alma-a1-nsb.mp3.diarization,3815.993,0.395,KCHI,KCHI
1504,Diarization,alma-a1-nsb.mp3.diarization,3816.011,0.258,CHI,CHI
1505,Diarization,alma-a1-nsb.mp3.diarization,3816.511,0.884,CHI,CHI
1506,Diarization,alma-a1-nsb.mp3.diarization,3817.709,2.422,SPEECH,SPEECH
1507,Diarization,alma-a1-nsb.mp3.diarization,3818.107,1.426,FEM,FEM
1508,Diarization,alma-a1-nsb.mp3.diarization,3819.067,0.418,MAL,MAL
1509,Diarization,alma-a1-nsb.mp3.diarization,3819.503,0.601,KCHI,KCHI
1510,Diarization,alma-a1-nsb.mp3.diarization,3819.722,0.24,FEM,FEM
1511,Diarization,alma-a1-nsb.mp3.diarization,3822.807,8.633,SPEECH,SPEECH
1512,Diarization,alma-a1-nsb.mp3.diarization,3822.852,3.14,FEM,FEM
1513,Diarization,alma-a1-nsb.mp3.diarization,3826.494,4.833,FEM,FEM
1514,Diarization,alma-a1-nsb.mp3.diarization,3826.649,0.363,KCHI,KCHI
1515,Diarization,alma-a1-nsb.mp3.diarization,3832.164,0.955,SPEECH,SPEECH
1516,Diarization,alma-a1-nsb.mp3.diarization,3832.223,0.874,FEM,FEM
1517,Diarization,alma-a1-nsb.mp3.diarization,3833.492,3.456,FEM,FEM
1518,Diarization,alma-a1-nsb.mp3.diarization,3833.492,3.518,SPEECH,SPEECH
1519,Diarization,alma-a1-nsb.mp3.diarization,3838.728,12.577,SPEECH,SPEECH
1520,Diarization,alma-a1-nsb.mp3.diarization,3839.01,0.346,FEM,FEM
1521,Diarization,alma-a1-nsb.mp3.diarization,3839.14,1.279,KCHI,KCHI
1522,Diarization,alma-a1-nsb.mp3.diarization,3840.229,6.362,FEM,FEM
1523,Diarization,alma-a1-nsb.mp3.diarization,3846.806,0.769,CHI,CHI
1524,Diarization,alma-a1-nsb.mp3.diarization,3847.296,0.159,KCHI,KCHI
1525,Diarization,alma-a1-nsb.mp3.diarization,3847.991,3.194,FEM,FEM
1526,Diarization,alma-a1-nsb.mp3.diarization,3849.998,0.488,MAL,MAL
1527,Diarization,alma-a1-nsb.mp3.diarization,3852.168,0.343,SPEECH,SPEECH
1528,Diarization,alma-a1-nsb.mp3.diarization,3852.218,0.258,CHI,CHI
1529,Diarization,alma-a1-nsb.mp3.diarization,3854.972,29.4,SPEECH,SPEECH
1530,Diarization,alma-a1-nsb.mp3.diarization,3854.993,1.234,FEM,FEM
1531,Diarization,alma-a1-nsb.mp3.diarization,3856.677,1.335,FEM,FEM
1532,Diarization,alma-a1-nsb.mp3.diarization,3857.009,1.809,KCHI,KCHI
1533,Diarization,alma-a1-nsb.mp3.diarization,3858.747,0.707,FEM,FEM
1534,Diarization,alma-a1-nsb.mp3.diarization,3860.011,1.306,FEM,FEM
1535,Diarization,alma-a1-nsb.mp3.diarization,3861.398,1.093,KCHI,KCHI
1536,Diarization,alma-a1-nsb.mp3.diarization,3863.764,0.525,FEM,FEM
1537,Diarization,alma-a1-nsb.mp3.diarization,3864.36,0.653,KCHI,KCHI
1538,Diarization,alma-a1-nsb.mp3.diarization,3865.183,0.591,FEM,FEM
1539,Diarization,alma-a1-nsb.mp3.diarization,3865.492,1.294,MAL,MAL
1540,Diarization,alma-a1-nsb.mp3.diarization,3867.998,2.513,CHI,CHI
1541,Diarization,alma-a1-nsb.mp3.diarization,3870.865,1.907,FEM,FEM
1542,Diarization,alma-a1-nsb.mp3.diarization,3872.991,1.5,FEM,FEM
1543,Diarization,alma-a1-nsb.mp3.diarization,3874.912,8.599,KCHI,KCHI
1544,Diarization,alma-a1-nsb.mp3.diarization,3877.514,1.497,FEM,FEM
1545,Diarization,alma-a1-nsb.mp3.diarization,3883.493,0.786,FEM,FEM
1546,Diarization,alma-a1-nsb.mp3.diarization,3885.236,0.901,KCHI,KCHI
1547,Diarization,alma-a1-nsb.mp3.diarization,3885.249,2.261,SPEECH,SPEECH
1548,Diarization,alma-a1-nsb.mp3.diarization,3886.397,0.395,FEM,FEM
1549,Diarization,alma-a1-nsb.mp3.diarization,3886.993,0.518,KCHI,KCHI
1550,Diarization,alma-a1-nsb.mp3.diarization,3891.422,1.569,SPEECH,SPEECH
1551,Diarization,alma-a1-nsb.mp3.diarization,3891.436,1.075,FEM,FEM
1552,Diarization,alma-a1-nsb.mp3.diarization,3893.133,11.338,SPEECH,SPEECH
1553,Diarization,alma-a1-nsb.mp3.diarization,3893.518,0.417,CHI,CHI
1554,Diarization,alma-a1-nsb.mp3.diarization,3894.011,3.0,FEM,FEM
1555,Diarization,alma-a1-nsb.mp3.diarization,3896.237,2.194,KCHI,KCHI
1556,Diarization,alma-a1-nsb.mp3.diarization,3898.43,1.242,FEM,FEM
1557,Diarization,alma-a1-nsb.mp3.diarization,3898.616,0.143,MAL,MAL
1558,Diarization,alma-a1-nsb.mp3.diarization,3899.065,0.199,MAL,MAL
1559,Diarization,alma-a1-nsb.mp3.diarization,3899.782,3.621,KCHI,KCHI
1560,Diarization,alma-a1-nsb.mp3.diarization,3902.509,1.801,CHI,CHI
1561,Diarization,alma-a1-nsb.mp3.diarization,3903.512,0.5,KCHI,KCHI
1562,Diarization,alma-a1-nsb.mp3.diarization,3906.132,0.245,CHI,CHI
1563,Diarization,alma-a1-nsb.mp3.diarization,3906.352,0.128,SPEECH,SPEECH
1564,Diarization,alma-a1-nsb.mp3.diarization,3909.992,15.0,SPEECH,SPEECH
1565,Diarization,alma-a1-nsb.mp3.diarization,3909.992,5.029,KCHI,KCHI
1566,Diarization,alma-a1-nsb.mp3.diarization,3912.312,0.199,FEM,FEM
1567,Diarization,alma-a1-nsb.mp3.diarization,3915.01,1.682,FEM,FEM
1568,Diarization,alma-a1-nsb.mp3.diarization,3915.992,1.505,MAL,MAL
1569,Diarization,alma-a1-nsb.mp3.diarization,3916.826,2.45,FEM,FEM
1570,Diarization,alma-a1-nsb.mp3.diarization,3919.465,2.546,KCHI,KCHI
1571,Diarization,alma-a1-nsb.mp3.diarization,3920.851,0.641,FEM,FEM
1572,Diarization,alma-a1-nsb.mp3.diarization,3921.704,3.12,FEM,FEM
1573,Diarization,alma-a1-nsb.mp3.diarization,3925.436,4.188,SPEECH,SPEECH
1574,Diarization,alma-a1-nsb.mp3.diarization,3925.447,2.717,KCHI,KCHI
1575,Diarization,alma-a1-nsb.mp3.diarization,3927.96,0.462,FEM,FEM
1576,Diarization,alma-a1-nsb.mp3.diarization,3928.271,0.758,KCHI,KCHI
1577,Diarization,alma-a1-nsb.mp3.diarization,3928.883,0.7,FEM,FEM
1578,Diarization,alma-a1-nsb.mp3.diarization,3931.268,1.097,SPEECH,SPEECH
1579,Diarization,alma-a1-nsb.mp3.diarization,3931.907,0.248,FEM,FEM
1580,Diarization,alma-a1-nsb.mp3.diarization,3933.011,3.5,SPEECH,SPEECH
1581,Diarization,alma-a1-nsb.mp3.diarization,3934.832,1.603,KCHI,KCHI
1582,Diarization,alma-a1-nsb.mp3.diarization,3935.098,0.174,CHI,CHI
1583,Diarization,alma-a1-nsb.mp3.diarization,3936.787,3.704,SPEECH,SPEECH
1584,Diarization,alma-a1-nsb.mp3.diarization,3937.511,2.643,FEM,FEM
1585,Diarization,alma-a1-nsb.mp3.diarization,3940.993,6.785,SPEECH,SPEECH
1586,Diarization,alma-a1-nsb.mp3.diarization,3941.899,2.516,FEM,FEM
1587,Diarization,alma-a1-nsb.mp3.diarization,3944.827,0.11,CHI,CHI
1588,Diarization,alma-a1-nsb.mp3.diarization,3945.353,0.115,MAL,MAL
1589,Diarization,alma-a1-nsb.mp3.diarization,3945.653,0.17,MAL,MAL
1590,Diarization,alma-a1-nsb.mp3.diarization,3947.01,0.501,FEM,FEM
1591,Diarization,alma-a1-nsb.mp3.diarization,3949.012,3.5,SPEECH,SPEECH
1592,Diarization,alma-a1-nsb.mp3.diarization,3949.31,3.183,FEM,FEM
1593,Diarization,alma-a1-nsb.mp3.diarization,3955.451,2.746,SPEECH,SPEECH
1594,Diarization,alma-a1-nsb.mp3.diarization,3955.478,2.644,FEM,FEM
1595,Diarization,alma-a1-nsb.mp3.diarization,3958.629,0.952,SPEECH,SPEECH
1596,Diarization,alma-a1-nsb.mp3.diarization,3958.662,0.911,FEM,FEM
1597,Diarization,alma-a1-nsb.mp3.diarization,3960.503,5.02,SPEECH,SPEECH
1598,Diarization,alma-a1-nsb.mp3.diarization,3960.51,1.5,KCHI,KCHI
1599,Diarization,alma-a1-nsb.mp3.diarization,3961.357,0.83,FEM,FEM
1600,Diarization,alma-a1-nsb.mp3.diarization,3962.112,0.825,KCHI,KCHI
1601,Diarization,alma-a1-nsb.mp3.diarization,3962.925,0.567,FEM,FEM
1602,Diarization,alma-a1-nsb.mp3.diarization,3963.722,0.488,KCHI,KCHI
1603,Diarization,alma-a1-nsb.mp3.diarization,3964.493,0.299,FEM,FEM
1604,Diarization,alma-a1-nsb.mp3.diarization,3965.645,3.392,SPEECH,SPEECH
1605,Diarization,alma-a1-nsb.mp3.diarization,3966.003,1.056,KCHI,KCHI
1606,Diarization,alma-a1-nsb.mp3.diarization,3967.056,1.936,FEM,FEM
1607,Diarization,alma-a1-nsb.mp3.diarization,3969.724,5.15,SPEECH,SPEECH
1608,Diarization,alma-a1-nsb.mp3.diarization,3969.803,3.323,FEM,FEM
1609,Diarization,alma-a1-nsb.mp3.diarization,3973.6,1.092,FEM,FEM
1610,Diarization,alma-a1-nsb.mp3.diarization,3975.279,3.38,SPEECH,SPEECH
1611,Diarization,alma-a1-nsb.mp3.diarization,3975.281,2.712,FEM,FEM
1612,Diarization,alma-a1-nsb.mp3.diarization,3979.493,0.145,SPEECH,SPEECH
1613,Diarization,alma-a1-nsb.mp3.diarization,3981.904,2.607,SPEECH,SPEECH
1614,Diarization,alma-a1-nsb.mp3.diarization,3982.097,1.421,FEM,FEM
1615,Diarization,alma-a1-nsb.mp3.diarization,3982.137,0.395,CHI,CHI
1616,Diarization,alma-a1-nsb.mp3.diarization,3982.993,0.363,MAL,MAL
1617,Diarization,alma-a1-nsb.mp3.diarization,3985.392,4.637,SPEECH,SPEECH
1618,Diarization,alma-a1-nsb.mp3.diarization,3985.492,0.528,KCHI,KCHI
1619,Diarization,alma-a1-nsb.mp3.diarization,3986.489,2.503,FEM,FEM
1620,Diarization,alma-a1-nsb.mp3.diarization,3990.97,4.541,SPEECH,SPEECH
1621,Diarization,alma-a1-nsb.mp3.diarization,3990.992,2.371,KCHI,KCHI
1622,Diarization,alma-a1-nsb.mp3.diarization,3993.848,1.639,FEM,FEM
1623,Diarization,alma-a1-nsb.mp3.diarization,3996.678,2.887,SPEECH,SPEECH
1624,Diarization,alma-a1-nsb.mp3.diarization,3997.991,1.49,KCHI,KCHI
1625,Diarization,alma-a1-nsb.mp3.diarization,4000.641,3.039,SPEECH,SPEECH
1626,Diarization,alma-a1-nsb.mp3.diarization,4000.85,0.83,FEM,FEM
1627,Diarization,alma-a1-nsb.mp3.diarization,4001.786,1.581,FEM,FEM
1628,Diarization,alma-a1-nsb.mp3.diarization,4005.951,0.501,SPEECH,SPEECH
1629,Diarization,alma-a1-nsb.mp3.diarization,4009.218,0.157,CHI,CHI
1630,Diarization,alma-a1-nsb.mp3.diarization,4013.342,0.15,SPEECH,SPEECH
1631,Diarization,alma-a1-nsb.mp3.diarization,4025.604,1.271,SPEECH,SPEECH
1632,Diarization,alma-a1-nsb.mp3.diarization,4025.616,0.979,CHI,CHI
1633,Diarization,alma-a1-nsb.mp3.diarization,4028.511,4.695,SPEECH,SPEECH
1634,Diarization,alma-a1-nsb.mp3.diarization,4028.609,2.336,KCHI,KCHI
1635,Diarization,alma-a1-nsb.mp3.diarization,4031.011,2.12,FEM,FEM
1636,Diarization,alma-a1-nsb.mp3.diarization,4034.652,7.341,SPEECH,SPEECH
1637,Diarization,alma-a1-nsb.mp3.diarization,4034.865,0.78,FEM,FEM
1638,Diarization,alma-a1-nsb.mp3.diarization,4036.036,5.743,FEM,FEM
1639,Diarization,alma-a1-nsb.mp3.diarization,4084.992,0.697,SPEECH,SPEECH
1640,Diarization,alma-a1-nsb.mp3.diarization,4087.992,0.722,FEM,FEM
1641,Diarization,alma-a1-nsb.mp3.diarization,4087.992,0.812,SPEECH,SPEECH
1642,Diarization,alma-a1-nsb.mp3.diarization,4089.332,6.159,SPEECH,SPEECH
1643,Diarization,alma-a1-nsb.mp3.diarization,4089.567,0.111,FEM,FEM
1644,Diarization,alma-a1-nsb.mp3.diarization,4089.842,5.565,FEM,FEM
1645,Diarization,alma-a1-nsb.mp3.diarization,4095.892,0.101,SPEECH,SPEECH
1646,Diarization,alma-a1-nsb.mp3.diarization,4096.31,0.162,SPEECH,SPEECH
1647,Diarization,alma-a1-nsb.mp3.diarization,4096.756,1.399,SPEECH,SPEECH
1648,Diarization,alma-a1-nsb.mp3.diarization,4096.945,0.567,FEM,FEM
1649,Diarization,alma-a1-nsb.mp3.diarization,4097.5,0.199,MAL,MAL
1650,Diarization,alma-a1-nsb.mp3.diarization,4104.01,1.077,SPEECH,SPEECH
1651,Diarization,alma-a1-nsb.mp3.diarization,4107.699,4.312,SPEECH,SPEECH
1652,Diarization,alma-a1-nsb.mp3.diarization,4108.011,3.66,FEM,FEM
1653,Diarization,alma-a1-nsb.mp3.diarization,4114.582,0.623,KCHI,KCHI
1654,Diarization,alma-a1-nsb.mp3.diarization,4114.608,0.597,SPEECH,SPEECH
1655,Diarization,alma-a1-nsb.mp3.diarization,4122.011,7.501,SPEECH,SPEECH
1656,Diarization,alma-a1-nsb.mp3.diarization,4122.981,0.53,KCHI,KCHI
1657,Diarization,alma-a1-nsb.mp3.diarization,4122.993,1.018,CHI,CHI
1658,Diarization,alma-a1-nsb.mp3.diarization,4123.734,0.246,KCHI,KCHI
1659,Diarization,alma-a1-nsb.mp3.diarization,4124.032,0.299,FEM,FEM
1660,Diarization,alma-a1-nsb.mp3.diarization,4124.51,4.509,FEM,FEM
1661,Diarization,alma-a1-nsb.mp3.diarization,4132.19,9.21,SPEECH,SPEECH
1662,Diarization,alma-a1-nsb.mp3.diarization,4132.51,6.839,FEM,FEM
1663,Diarization,alma-a1-nsb.mp3.diarization,4137.553,1.932,MAL,MAL
1664,Diarization,alma-a1-nsb.mp3.diarization,4140.011,0.557,CHI,CHI
1665,Diarization,alma-a1-nsb.mp3.diarization,4151.993,0.55,CHI,CHI
1666,Diarization,alma-a1-nsb.mp3.diarization,4151.993,0.8,SPEECH,SPEECH
1667,Diarization,alma-a1-nsb.mp3.diarization,4153.37,0.44,CHI,CHI
1668,Diarization,alma-a1-nsb.mp3.diarization,4153.451,0.349,SPEECH,SPEECH
1669,Diarization,alma-a1-nsb.mp3.diarization,4165.617,1.514,SPEECH,SPEECH
1670,Diarization,alma-a1-nsb.mp3.diarization,4165.703,1.308,FEM,FEM
1671,Diarization,alma-a1-nsb.mp3.diarization,4176.476,4.767,SPEECH,SPEECH
1672,Diarization,alma-a1-nsb.mp3.diarization,4176.844,0.422,FEM,FEM
1673,Diarization,alma-a1-nsb.mp3.diarization,4178.125,0.874,KCHI,KCHI
1674,Diarization,alma-a1-nsb.mp3.diarization,4179.045,0.699,FEM,FEM
